name,slug,species,description,genetic_cultivation_description,references,hero_image_attribution,lab_data_attribution,thc_min,thc_max,cbd_min,cbd_max,featured_position,featured,avatar_image_url,hero_image_url,aliases,effects,flavors,effects_cleaned,flavors_cleaned,Ammonia,Apple,Apricot,Berry,Blue Cheese,Blueberry,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Mint,Nutty,Orange,Pepper,Pine,Pineapple,Plum,Pungent,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree Fruit,Tropical,Vanilla,Woody,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted
Sundae Driver,sundae-driver,hybrid,"Sundae Driver is a 2018 creation by the breeders at Cannarado Genetics in Colorado. A cross of FPOG (also called Fruity Pebbles OG) and Grape Pie, Sundae Driver favors a creamy, grape flavor and matching aromas. 

Sundae Driver’s potency and terpene palette won votes for one of the best strains of 2018 by High Times magazine.

","Cannarado Genetics reports Sundae Driver grows to full maturity in 56-66 days. Its flowers feature a dense collection of trichomes and a smattering of purple, blue, and red coloring.",Cannarado Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/233/avatar/original/1564081395-180222F_33033_Sundae_Driver_1.jpg,https://images.weedmaps.com/strains/000/000/233/hero/original/1583292553-SundaeDriver.jpg,[],"[{'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}, {'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}]","[{'id': '5605a533-7e55-4403-be70-6e7cdf06f9db', 'type': 'tag', 'name': 'Tobacco'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '8400b621-0d95-44e9-a03f-558e6af42555', 'type': 'tag', 'name': 'Pepper'}]","['Giggly', 'Focused', 'Happy']","['Tobacco', 'Earthy', 'Pepper']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Sunset Sherbert,sunset-sherbert,hybrid,"Also known as Sherbert or Sunset Sherbert, this strain is an Indica-leaning hybrid that crosses a female GSC (Girl Scout Cookies) with a Pink Panties male.

Sherbert was accidentally produced in San Francisco Bay when Mr. Sherbinski introduced a male Pink Panties into a room of GSC he was growing at his grandmother's house.

Sherbet was the 3rd-place winner at the 2017 Amsterdam Cannabis Cup for best Coffeeshop Flower.","The clone-only Sherbet cut is available from Northern California’s Dark Heart Nursery. It produces tall, lanky, dense plants with multicolored flowers. The nursery reports that indoor growers can expect the strain to reach maturity within 70 days of entering its flowering cycle.

A highly adaptable strain, Sherbet responds well to topping during the vegetative stage. Growers should consider the SCROG method of cultivation to support its heavy flowers.",,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/original/image_missing.jpg,"['Sherbet', 'Sherbert']","[{'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}, {'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}]","[{'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}, {'id': '9f52b69a-8a25-4501-8dc9-2cdfa6b078a0', 'type': 'tag', 'name': 'Sweet'}]","['Focused', 'Hungry', 'Relaxed']","['Earthy', 'Flowery', 'Sweet']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
Super Blue Dream,super-blue-dream,hybrid,"Super Blue Dream is thought to be a cross of Blue Dream and Super Silver Haze created by an unknown breeder. It features a lemon berry taste with a matching sweet, somewhat herbal scent, according to sources online.  
","Super Blue Dream seeds and commercially grown clones are unavailable online so growing information is scarce. Some sources report the cultivar grows both inside and outdoors in a warmer environment. Others recommend cultivation for experienced growers only as it requires both Sea of Green/Screen of Green (SOG/ScrOG) and Low-Stress Training for optimal yields. 

In about eight weeks, Super Blue Dream grows into short and stocky plants, producing small, dense buds with orange pistils and amber trichomes. Purple colors appear  by exposing flowers to lower temperatures late in the season.", ,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/original/image_missing.jpg,[],"[{'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}, {'id': '77df41f0-f1c7-4a11-8553-260074e5c8e5', 'type': 'tag', 'name': 'Talkative'}]","[{'id': '3a810517-86b4-4534-9e24-0f6d8d0ba6c0', 'type': 'tag', 'name': 'Blue Cheese'}, {'id': 'b612923d-d473-4fe6-84af-9c1bc435e957', 'type': 'tag', 'name': 'Blueberry'}, {'id': '9f52b69a-8a25-4501-8dc9-2cdfa6b078a0', 'type': 'tag', 'name': 'Sweet'}]","['Euphoric', 'Focused', 'Talkative']","['Blue Cheese', 'Blueberry', 'Sweet']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Super Lemon Haze,super-lemon-haze,hybrid,"Super Lemon Haze (SLH) is a Sativa-dominant hybrid that resulted from crossing a Lemon Skunk with Green House Seed Company’s Super Silver Haze. 

The winner of several awards -- including 1st Place at the 2008 and 2009 High Times Cannabis Cups -- Super Lemon Haze grows tall with long, dense branches of buds that turn white with crystal-like resin — especially in a highly controlled indoor environment. 

Super Lemon Haze was tested by Green House at 19.33% THC, 0.31% CBD and 1.15% CBN.
The seed company reports the high CBN count was inherited from the strain’s Super Silver Haze parent. 


","The Amsterdam seed bank recommends hydroponic grow systems and Low-Stress Training (LST) to reach optimal yields. For outdoor growing, Green House recommends extra support for the plant’s height and reports a mid-October harvest in the Northern Hemisphere, and mid-April in the Southern Hemisphere.

The seed bank reports a 77-day flowering period for the strain but recommends an extra week of growth to achieve the fullness of its signature lemon aroma. 

The strain’s results are fast-acting and long-lasting, according to the seed company, with an even balance of physical and cerebral effects.

In addition to the original Super Lemon Haze, Green House also developed autoflowering Super Lemon Haze seeds by hybridizing the plant with a Ruderalis strain, as well as a high-CBD version by breeding it with a high-CBD male. 

Feminized Super Lemon Haze seeds are currently available from the seed company. ",Green House Seeds,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/237/avatar/original/1548440719-171214_7274_SuperLemonHaze_1.jpg,https://images.weedmaps.com/strains/000/000/237/hero/original/1585956280-Super-Lemon-Haze_SS.jpg,['SLH'],"[{'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': 'cb4aa1bb-d8a1-413e-b083-08addbd0a631', 'type': 'tag', 'name': 'Pine'}]","['Happy', 'Uplifted', 'Energetic']","['Citrus', 'Lemon', 'Pine']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
Superman OG,superman-og,hybrid,"This Kush strain is a cross of Tahoe OG with Bubba Kush that delivers a knockout punch, according to the breeder. It has a strong Skunk scent and pungent taste. Due to its all-around super strength, Superman OG is not recommended for novice consumers.

","The mostly indica strain does best indoors using hydroponics and Sea of Green (SOG) for a seven-week flowering period, according to sources online. The breeder says Superman OG tends to produce sedative effects.",,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/801/avatar/original/1567200310-171223_45855_Superman_OG_1.jpg,https://images.weedmaps.com/strains/000/000/801/hero/original/1567200310-171223_45855_Superman_OG_1.jpg,[],"[{'id': '8769e57c-6dac-42a8-9a67-36cca36cc0dc', 'type': 'tag', 'name': 'Giggly'}, {'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}, {'id': '79b2d842-1197-448e-b74a-41fd13c2cb27', 'type': 'tag', 'name': 'Sleepy'}]","[{'id': '48938613-7e33-48ce-860d-a4edc7168fdf', 'type': 'tag', 'name': 'Woody'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Giggly', 'Hungry', 'Sleepy']","['Woody', 'Diesel', 'Earthy']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
Super Silver Haze,super-silver-haze,sativa,"Super Silver Haze is a Sativa-dominant hybrid from Amsterdam’s Green House Seed Company.

Its name once belonged to a plant from breeders Scott Blakey, aka Shantibaba; Howard Marks, aka Mr. Nice; and Neville Schoenmaker, who retooled the strain and called it Silver Haze after leaving the seed company. 

Green House reports the current version of the strain is the result of crossing Shiva with Northern Lights #5, donated by breeder Sam the Skunkman. The strain earned three successive 1st Place Awards at High Times’ Cannabis Cup -- 1st Hydro in 1998, and 1st Place overall in 1998 and 1999.

The seed company reports the strain has an instantly recognizable, spicy-peppery terpene profile and a strong, fast-acting Sativa-like effect. It tested  at 19.11% THC, 0.17% CBD and 0.74% CBN. It’s recommended for treating pain and stimulating appetite. ","The strain grows tall with long branches, vivid green leaves, and both white and orange stigma hairs in a 70-77 day flowering period. Green House reports an outdoor harvest of mid-October in the Northern Hemisphere, and mid-April in the Southern Hemisphere. It also recommends Screen of Green (ScrOG,) and Low-Stress Training (LST) for indoor grows, and equatorial, tropical, subtropical and temperate climates for outdoor growing. 

In addition to the original Super Silver Haze, Green House carries a high-CBD version of the strain — a result of crossing it with a high-CBD plant. Both original and high-CBD versions are available in feminized seed form from the seed company.
",Green House Seed Company,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/239/avatar/original/1548914705-171113_44223_SuperSilverHaze_1.jpg,https://images.weedmaps.com/strains/000/000/239/hero/original/1548914705-171113_44223_SuperSilverHaze_1.jpg,['SSH'],"[{'id': 'd81a933b-fce8-4b97-b393-13c95de15a7e', 'type': 'tag', 'name': 'Aroused'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}]","[{'id': 'd927fcde-b8ff-48d3-995f-c16cbdace3c1', 'type': 'tag', 'name': 'Chemical'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Aroused', 'Energetic', 'Euphoric']","['Chemical', 'Diesel', 'Earthy']",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Super Sour Diesel,super-sour-diesel,hybrid,"Super Sour Diesel was created when breeders at Reservoir Seeds pollinated a Super Silver Haze female with pollen from Sour Diesel. 

Super Sour Diesel F1 hybrid seeds were only released once, so phenotypes are likely to be available as clones, though it’s possible a limited amount of seeds may be idling in a collector’s chest.

Advanced indoor and outdoor breeders can nurture the strain to heights of more than 6 feet, and it develops long, thin leaves for which Sativa plants are known. 

The best indoor yields are reported to result from a gentle touch, using Sea of Green (SOG) methods and other low-stress training techniques. With training, the plant is reported to produce between 1.25 to 1.75 pounds of flower per 1,000 watts of light. 

The strain won the first place at the IC420 Growers Cup in both 2009 and 2010.",,,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/242/avatar/original/1548894376-180216F_22133_SuperSourDiesel_1.jpg,https://images.weedmaps.com/strains/000/000/242/hero/original/1586385780-Super-Sour-Diesel_SS.jpg,[],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '19823980-34c1-4689-92e3-5ef7866c1b76', 'type': 'tag', 'name': 'Focused'}]","[{'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '8400b621-0d95-44e9-a03f-558e6af42555', 'type': 'tag', 'name': 'Pepper'}]","['Energetic', 'Euphoric', 'Focused']","['Lemon', 'Diesel', 'Pepper']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Sweet Tooth,sweet-tooth,indica,"Sweet Tooth is an Indica-dominant hybrid of Afghani, Nepalese, and Hawaiian landraces from Dutch seed bank Barney’s Farm. Winner of first place at the People’s Cup and first place overall at High Times Cannabis Cup in 2000 and 2001, respectively, Sweet Tooth is reported by Barney’s Farm to deliver calming, mood-boosting effects and a prominent, sweet grapefruit flavor.

","According to Barney’s Farm, Sweet Tooth is a sturdy, compact, and mold-resistant plant that's easy to grow both indoors and outdoors — producing high yields of sticky, resin-covered buds in a 55-60 day flowering time. Barney’s Farm also recommends extra support for Sweet Tooth’s branches during the final weeks of flowering. Feminized and autoflowering Sweet Tooth seeds are currently available from Barney’s Farm. ",Barney's Farm,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/246/avatar/original/1548915084-171207F_50703_Sweet_Tooth_1.jpg,https://images.weedmaps.com/strains/000/000/246/hero/original/1582923987-Seet-Tooth_DL.jpg,[],"[{'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}]","[{'id': 'b612923d-d473-4fe6-84af-9c1bc435e957', 'type': 'tag', 'name': 'Blueberry'}, {'id': 'b9e78796-d17d-4c13-b834-7159b081244c', 'type': 'tag', 'name': 'Spicy/Herbal'}, {'id': '725787f5-ef95-4a71-9c39-cb5a345ff318', 'type': 'tag', 'name': 'Berry'}]","['Uplifted', 'Euphoric', 'Relaxed']","['Blueberry', 'Spicy/Herbal', 'Berry']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Tahoe OG,tahoe-og,hybrid,"Tahoe OG was created in the Lake Tahoe/Mammoth region by California breeder Ganja Guru, who crossed OG Kush phenotypes to achieve one of the most potent phenos possible. 

The Tahoe strain contains all the excellence of its Kush heritage and its origin has been a source of confusion among breeders.

Several online sources report Tahoe was developed in the 1980s, but that timeframe is inconsistent with the 1992 emergence of OG Kush -- of which Tahoe OG is a phenotype. In fact, recent genetic testing confirmed certain Tahoe cuts are related to OG Kush.

OG Kush appeared when breeder Matt “Bubba” Burger brought his Florida-grown strain to new, indoor settings engineered by California’s JoshD of JoshD Farms. The OG stood for “original,” and indicated the strain was part of the ’92 cut grown by Burger and his team. 

From there, Ganja Guru moved a step further with Tahoe OG, selecting phenotypes based on THC levels and trichome density.

Tahoe OG grows short and squat, reaching heights of 4 feet in 8-9 weeks of indoor growing. Advanced growers should harvest from the top down, allowing lower buds to gain more light exposure. 

The strain reeks long before cutting, with alpha-Pinene and humulene contributing to its signature Kush aroma. 

Its desirability earned the cultivar 3rd place for Best Indica at the 2011 Cannabis Cup.
",,"JoshD Farms, Phylos Bioscience",,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/247/avatar/original/1548969609-171004_6860_Tahoe_OG_1.jpg,https://images.weedmaps.com/strains/000/000/247/hero/original/1581017282-TahoeOG.jpg,[],"[{'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}, {'id': '532eb8d6-ccfa-4ca8-95f4-4b9386ee9575', 'type': 'tag', 'name': 'Hungry'}, {'id': '69b03eea-8b05-4d77-83b3-d796b7b0525e', 'type': 'tag', 'name': 'Relaxed'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': 'a289881c-cf93-4f0e-b62b-25b58ed73a93', 'type': 'tag', 'name': 'Lemon'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}]","['Euphoric', 'Hungry', 'Relaxed']","['Citrus', 'Lemon', 'Earthy']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Tangerine,tangerine,indica,"Tangerine (not to be confused with Tangie, Tangerine Dream, or Tangerine Kush) is a backcross of CH9 Aroma created by the team at CH9 Female Seeds. This rare, discontinued strain descends from Jack Herer and a so-called Ed Rosenthal Super Bud, a blend of Afghani, Hindu, Mexican, Thai, and African landrace strains. Tangerine features a tropical fruit taste and distinctly tangerine aroma, according to the breeder. 
","Tangerine is a short, stocky plant that grows indoors and in sunlight, though the breeder recommends an indoor hydroponic solution for best developing the cultivar’s trademark tangerine aroma. Tangerine flowers in 7-8 weeks and delivers medium-sized yields of light green buds with a resinous coating of trichomes. ", ,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/original/image_missing.jpg,https://images.weedmaps.com/original/image_missing.jpg,[],"[{'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}, {'id': '19f7ac7b-ffb0-4009-b2d0-a493efaa7dd5', 'type': 'tag', 'name': 'Creative'}, {'id': '7be809dd-648e-4f9c-af7f-ffc70a079066', 'type': 'tag', 'name': 'Euphoric'}]","[{'id': 'b612923d-d473-4fe6-84af-9c1bc435e957', 'type': 'tag', 'name': 'Blueberry'}, {'id': 'e5c1d481-0c53-4f89-8354-d8bb71bab322', 'type': 'tag', 'name': 'Diesel'}, {'id': '14fddaf3-5d91-46b1-9d84-f48f7e6496c4', 'type': 'tag', 'name': 'Grapefruit'}]","['Energetic', 'Creative', 'Euphoric']","['Blueberry', 'Diesel', 'Grapefruit']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Tangie,tangie,hybrid,"Inspired by the popular ’90s strain Tangerine Dream, Tangie is a distinctly aromatic bud with strong, unmistakable notes of citrus and tangerine. 

Bred by Amsterdam’s DNA Genetics and available in both regular and feminized seeds, Tangie crosses a select cut of Crockett’s Farm Tangerine Dream with DNA Genetics’ select male Skunk to create a citrusy plant with high yields of resinous flowers. The original Tangerine Dream was a cross between Skunk #1 and California Orange (also known as Cali-O). 

Tangie inspired the creation of several citrusy hybrids, including Sour Tangie (East Coast Sour Diesel crossed with Tangie,) Tangie OG (Tangie and OG Kush) and Agent Tangie (Agent Orange plus Tangie).  


","Tangie’s flowering time ranges from 63 and 70 days, producing heavy yields of dense, sticky flowers with vivid green leaves and prominent orange stigma hairs. It thrives best outdoors -- grows tall until roughly the fifth week of flowering. The growing period is late September and early October in the Northern Hemisphere, and March and early April in the Southern Hemisphere.
 
Popular for its strong, sweet-and-sour citrus flavor and pungent aroma, Tangie captured awards in 10 different strain contests its first year on the market.",DNA Genetics,,,0.0,0.0,0.0,0.0,,False,https://images.weedmaps.com/strains/000/000/250/avatar/original/1548296420-171228_33422_Tangie_SAF_1.jpg,https://images.weedmaps.com/strains/000/000/250/hero/original/1585179762-Tangie.jpg,[],"[{'id': '26cb0214-8165-42eb-8941-9718b9a5680e', 'type': 'tag', 'name': 'Happy'}, {'id': '59421d5b-91e7-45ac-843a-551975f0ac6f', 'type': 'tag', 'name': 'Uplifted'}, {'id': '134d74f7-944e-4bd6-9108-e8f87d03ec90', 'type': 'tag', 'name': 'Energetic'}]","[{'id': '736aad9c-4728-437d-b599-24d8a6c3fb9d', 'type': 'tag', 'name': 'Citrus'}, {'id': '7d43d72f-ac85-48b2-a8b8-c092c1038bc5', 'type': 'tag', 'name': 'Earthy'}, {'id': '7f7c4304-e131-4ddb-b50a-196bbadce83f', 'type': 'tag', 'name': 'Flowery'}]","['Happy', 'Uplifted', 'Energetic']","['Citrus', 'Earthy', 'Flowery']",0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
